dataset,row_index,column,value,value_dtype,match_type
df,116,candidates,"[{'fullName': 'อาทิตย์ หวังศุภกิจโกศล', 'totalVotes': 49937, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 64.31, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ณฐพงศ์ สอบกิ่ง', 'totalVotes': 13223, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.941Z', 'percent': 17.03, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'สัมภาษณ์ อัตถาวงศ์', 'totalVotes': 7053, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.009Z', 'percent': 9.08, 'rank': 3, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}]",str,text_contains_67
df,117,candidates,"[{'fullName': 'นรเสฎฐ์ ศิริโรจนกุล', 'totalVotes': 44512, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 56.85, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'จิรภัทร พันธ์เกษม', 'totalVotes': 15296, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.470Z', 'percent': 19.53, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ชรินทร์ ทำดี', 'totalVotes': 13923, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 17.78, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,122,candidates,"[{'fullName': 'สนอง เทพอักษรณรงค์', 'totalVotes': 53235, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.633Z', 'percent': 75.56, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ธนายุทธ ยืนยั่ง', 'totalVotes': 11436, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 16.23, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'พีรภัทร ทองธีรสกุล', 'totalVotes': 2889, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 4.1, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,129,candidates,"[{'fullName': 'ไตรเทพ งามกมล', 'totalVotes': 49860, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.633Z', 'percent': 67.93, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'เพชร สุพพัตกุล', 'totalVotes': 14410, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.079Z', 'percent': 19.63, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'วินัย จีนโน', 'totalVotes': 4396, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.175Z', 'percent': 5.99, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,137,candidates,"[{'fullName': 'ล้ำเลิศ พัวพัฒนโชติ', 'totalVotes': 48468, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.009Z', 'percent': 67.37, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ธนกร นานวน', 'totalVotes': 10432, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 14.5, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'สมบัติ ศรีสุรินทร์', 'totalVotes': 8778, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.180Z', 'percent': 12.2, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,140,candidates,"[{'fullName': 'สิริพงศ์ อังคสกุลเกียรติ', 'totalVotes': 44088, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.633Z', 'percent': 56.02, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ธเนศ เครือรัตน์', 'totalVotes': 21119, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 26.83, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'สุขเกษม เรืองนุช', 'totalVotes': 11323, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.214Z', 'percent': 14.39, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,142,candidates,"[{'fullName': 'ธนา กิจไพบูลย์ชัย', 'totalVotes': 49781, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.685Z', 'percent': 67.71, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'จำลอง บุญชม', 'totalVotes': 8930, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.802Z', 'percent': 12.15, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ภีรวุฒิ บุญสุข', 'totalVotes': 7885, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.633Z', 'percent': 10.72, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,151,candidates,"[{'fullName': 'พิมพกาญจน์ พลสมัคร', 'totalVotes': 41261, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.719Z', 'percent': 51.08, 'rank': 1, 'party': {'code': '21', 'color': '#2a0b73', 'name': 'พรรคไทรวมพลัง'}}, {'fullName': 'ณัฐนันท์ รัตโน', 'totalVotes': 20959, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 25.95, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ปรเมธ ศรีหล้า', 'totalVotes': 12852, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 15.91, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,154,candidates,"[{'fullName': 'ธัญธารีย์ สันตพันธุ์', 'totalVotes': 31887, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 42.76, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'กิตติกร เชิดชู', 'totalVotes': 30154, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.180Z', 'percent': 40.43, 'rank': 2, 'party': {'code': '21', 'color': '#2a0b73', 'name': 'พรรคไทรวมพลัง'}}, {'fullName': 'ศิระ พันธ์ทอง', 'totalVotes': 9017, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.255Z', 'percent': 12.09, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,156,candidates,"[{'fullName': 'แนน สมชัย', 'totalVotes': 32711, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 43.93, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'บรรหาร ศรีบุระ', 'totalVotes': 28707, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 38.55, 'rank': 2, 'party': {'code': '21', 'color': '#2a0b73', 'name': 'พรรคไทรวมพลัง'}}, {'fullName': 'วชิรวิทย์ ธนวัฒน์กิจโภคิน', 'totalVotes': 8631, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.719Z', 'percent': 11.59, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,158,candidates,"[{'fullName': 'สมศักดิ์ บุญประชม', 'totalVotes': 59424, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.598Z', 'percent': 77.07, 'rank': 1, 'party': {'code': '21', 'color': '#2a0b73', 'name': 'พรรคไทรวมพลัง'}}, {'fullName': 'สิโรตม์ แสนทวีสุข', 'totalVotes': 7065, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.633Z', 'percent': 9.16, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'วัชรพล เชื้อคง', 'totalVotes': 6708, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 8.7, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,159,candidates,"[{'fullName': 'ตวงทิพย์ จินตะเวช', 'totalVotes': 54260, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:06.995Z', 'percent': 72.53, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ธีรศักดิ์ วีระจินตวงศ์', 'totalVotes': 11256, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.851Z', 'percent': 15.05, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'อุบล สิมมา', 'totalVotes': 4267, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.376Z', 'percent': 5.7, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,160,candidates,"[{'fullName': 'สุภาพร สลับศรี', 'totalVotes': 46760, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 48.88, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'วีระศักดิ์ โคตรสมบัติ', 'totalVotes': 34668, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.685Z', 'percent': 36.24, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'วชิราภรณ์ ชายทวีป', 'totalVotes': 12243, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:08.063Z', 'percent': 12.8, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,162,candidates,"[{'fullName': 'ธนพัฒน์ ศรีชนะ', 'totalVotes': 41851, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.703Z', 'percent': 47.61, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'พิเชษฐ์ กุมารสิทธิ์', 'totalVotes': 28272, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.719Z', 'percent': 32.16, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'สรวิศ เดชเสน', 'totalVotes': 13673, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:06.995Z', 'percent': 15.55, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,163,candidates,"[{'fullName': 'โอชิษฐ์ เกียรติก้องชูชัย', 'totalVotes': 7812, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 56.47, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'นัฏฐิกา โล่ห์วีระ', 'totalVotes': 3678, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.214Z', 'percent': 26.58, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'วรวุฒิ จอดนอก', 'totalVotes': 862, 'candidateNumber': 8, 'updatedAt': '2026-02-07T16:49:13.129Z', 'percent': 6.23, 'rank': 3, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}]",str,text_contains_67
df,165,candidates,"[{'fullName': 'สัมฤทธิ์ แทนทรัพย์', 'totalVotes': 44269, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 63.29, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'สนั่น พัชรเตชโสภณ', 'totalVotes': 14531, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.633Z', 'percent': 20.77, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'กฤษณ์ คูณรัตนศิริ', 'totalVotes': 8863, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.314Z', 'percent': 12.67, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,173,candidates,"[{'fullName': 'สุริยา แป้นสุขา', 'totalVotes': 25911, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 36.65, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'อรอุมา บุญศิริ', 'totalVotes': 19708, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:10.889Z', 'percent': 27.88, 'rank': 2, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'มลฤดี จันทร์แดง', 'totalVotes': 14356, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.224Z', 'percent': 20.31, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,175,candidates,"[{'fullName': 'ชยานันท์ เกตุเมฆ', 'totalVotes': 29441, 'candidateNumber': 9, 'updatedAt': '2026-02-07T16:49:14.267Z', 'percent': 35.34, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'สุวัฒน์ มนตรี', 'totalVotes': 21285, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.079Z', 'percent': 25.55, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'กฤษณโชติ เทศแก้ว', 'totalVotes': 15705, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.009Z', 'percent': 18.85, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,177,candidates,"[{'fullName': 'พรณรงค์ นิลนะมะ', 'totalVotes': 24943, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.598Z', 'percent': 33.56, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'อาณัติ ชินทะวัน', 'totalVotes': 22639, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.079Z', 'percent': 30.46, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ธนกนกอร แสนคำ', 'totalVotes': 11767, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:08.063Z', 'percent': 15.83, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,180,candidates,"[{'fullName': 'เอกชัย สืบสารคาม', 'totalVotes': 27524, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 35.38, 'rank': 1, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'ชัชวาล อภิรักษ์มั่นคง', 'totalVotes': 26913, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.009Z', 'percent': 34.59, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ประศาสตร์ แน่นอุดร', 'totalVotes': 19801, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 25.45, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,187,candidates,"[{'fullName': 'พชรกร อรรณนพพร', 'totalVotes': 36642, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:09.941Z', 'percent': 47.21, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'วันนิวัติ สมบูรณ์', 'totalVotes': 29951, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.079Z', 'percent': 38.59, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'นิวัตร สระพรม', 'totalVotes': 9715, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 12.52, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,188,candidates,"[{'fullName': 'องอาจ ฉัตรชัยพลรัตน์', 'totalVotes': 47777, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:10.889Z', 'percent': 63.96, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'จิรายุ โชติศิลากุล', 'totalVotes': 13467, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.703Z', 'percent': 18.03, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ณัฏฐณิชา สารบรรณ', 'totalVotes': 11212, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.314Z', 'percent': 15.01, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,195,candidates,"[{'fullName': 'ธีระชัย แสนแก้ว', 'totalVotes': 24883, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:10.889Z', 'percent': 40.37, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'สุริยา วงศ์อารีย์', 'totalVotes': 24367, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.802Z', 'percent': 39.54, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'จักรพรรดิ ไชยสาส์น', 'totalVotes': 3403, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:08.063Z', 'percent': 5.52, 'rank': 3, 'party': {'code': '48', 'color': '#7c26df', 'name': 'พรรคไทยสร้างไทย'}}]",str,text_contains_67
df,196,candidates,"[{'fullName': 'สุภีรภัทร ภูมิภักดิ์', 'totalVotes': 36105, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.851Z', 'percent': 53.42, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'อนุเทน สีดาอุบล', 'totalVotes': 13396, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.314Z', 'percent': 19.82, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'เกรียงศักดิ์ ฝ้ายสีงาม', 'totalVotes': 11944, 'candidateNumber': 8, 'updatedAt': '2026-02-07T16:49:13.442Z', 'percent': 17.67, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,200,candidates,"[{'fullName': 'ศรัณย์ ทิมสุวรรณ', 'totalVotes': 26033, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:05.703Z', 'percent': 39.87, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'สมศักดิ์ คำมงคุณ', 'totalVotes': 15967, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 24.45, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'จีระศักดิ์ น้อยก่ำ', 'totalVotes': 12725, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.564Z', 'percent': 19.49, 'rank': 3, 'party': {'code': '43', 'color': '#096735', 'name': 'พรรคพลังประชารัฐ'}}]",str,text_contains_67
df,201,candidates,"[{'fullName': 'ธนยศ ทิมสุวรรณ', 'totalVotes': 47786, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 64.38, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'เอกรินทร์ สีหาบุตร', 'totalVotes': 13781, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.009Z', 'percent': 18.57, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'อัชฌิมา แสงสุวรรณ', 'totalVotes': 7403, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.180Z', 'percent': 9.97, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,202,candidates,"[{'fullName': 'สมเจตน์ แสงเจริญรัตน์', 'totalVotes': 28118, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:09.009Z', 'percent': 41.77, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ศวิตา สำลีพันธุ์', 'totalVotes': 17103, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.314Z', 'percent': 25.4, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'บรรพต ยาฟอง', 'totalVotes': 6766, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.538Z', 'percent': 10.05, 'rank': 3, 'party': {'code': '43', 'color': '#096735', 'name': 'พรรคพลังประชารัฐ'}}]",str,text_contains_67
df,203,candidates,"[{'fullName': 'กระแสร์ ตระกูลพรพงศ์', 'totalVotes': 28866, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.685Z', 'percent': 36.46, 'rank': 1, 'party': {'code': '43', 'color': '#096735', 'name': 'พรรคพลังประชารัฐ'}}, {'fullName': 'ไพศาล ลือสมบูรณ์', 'totalVotes': 22701, 'candidateNumber': 5, 'updatedAt': '2026-02-07T16:49:10.564Z', 'percent': 28.68, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'อภิญญา บุญจันทร์', 'totalVotes': 14006, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.598Z', 'percent': 17.69, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,204,candidates,"[{'fullName': 'ยุทธนา ศรีตะบุตร', 'totalVotes': 28739, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:06.995Z', 'percent': 37.24, 'rank': 1, 'party': {'code': '43', 'color': '#096735', 'name': 'พรรคพลังประชารัฐ'}}, {'fullName': 'จิดาภา สุนทรธนากุล', 'totalVotes': 25116, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.598Z', 'percent': 32.55, 'rank': 2, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ชนก จันทาทอง', 'totalVotes': 13188, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.079Z', 'percent': 17.09, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,205,candidates,"[{'fullName': 'ศักดิ์ดา จันทรสุวรรณ', 'totalVotes': 34208, 'candidateNumber': 2, 'updatedAt': '2026-02-07T16:49:06.180Z', 'percent': 48.5, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'เอกธนัช อินทร์รอด', 'totalVotes': 18589, 'candidateNumber': 4, 'updatedAt': '2026-02-07T16:49:08.685Z', 'percent': 26.36, 'rank': 2, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'ชัยณรงค์ ชัยสุข', 'totalVotes': 16067, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.719Z', 'percent': 22.78, 'rank': 3, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}]",str,text_contains_67
df,209,candidates,"[{'fullName': 'วิเชียร จงชูวณิชย์', 'totalVotes': 28851, 'candidateNumber': 3, 'updatedAt': '2026-02-07T16:49:07.677Z', 'percent': 40.27, 'rank': 1, 'party': {'code': '37', 'color': '#131c5f', 'name': 'พรรคภูมิใจไทย'}}, {'fullName': 'ชนินทร์ มีนาสันติรักษ์', 'totalVotes': 20356, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.851Z', 'percent': 28.42, 'rank': 2, 'party': {'code': '42', 'color': '#44a26e', 'name': 'พรรคกล้าธรรม'}}, {'fullName': 'สรรพภัญญู ศิริไปล์', 'totalVotes': 13592, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:04.214Z', 'percent': 18.97, 'rank': 3, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}]",str,text_contains_67
df,220,candidates,"[{'fullName': 'วิรัช พิมพะนิตย์', 'totalVotes': 20940, 'candidateNumber': 6, 'updatedAt': '2026-02-07T16:49:11.851Z', 'percent': 40.41, 'rank': 1, 'party': {'code': '9', 'color': '#fe0000', 'name': 'พรรคเพื่อไทย'}}, {'fullName': 'พีระพันธุ์ ดวงประทุม', 'totalVotes': 14010, 'candidateNumber': 1, 'updatedAt': '2026-02-07T16:49:03.607Z', 'percent': 27.04, 'rank': 2, 'party': {'code': '46', 'color': '#ff6412', 'name': 'พรรคประชาชน'}}, {'fullName': 'ปภัทร เฮงไพบูลย์', 'totalVotes': 10914, 'candidateNumber': 7, 'updatedAt': '2026-02-07T16:49:12.470Z', 'percent': 21.06, 'rank': 3, 'party': {'code': '43', 'color': '#096735', 'name': 'พรรคพลังประชารัฐ'}}]",str,text_contains_67
